"ISIR_Field","Discrepancy_Evaluation_Script","Additional_Doc_Req_Script","Required_Documents_Script","Aid_Year","Additional_Doc_Req_Msg","Manual_Discrepancy_Clear_Req","Description"
"DRIVERLICENSESTATE","isir/discrepancy/2018/STUDENTSOTHERUNTAXEDINCOME/DiscrepancyEvaluationScript.groovy","","","2020-2021","","false","Insert a description here"
"DRUGCONVICTIONAFFECTINGELIGIBILITY","isir/discrepancy/2018/STUDENTSOTHERUNTAXEDINCOME/DiscrepancyEvaluationScript.groovy","","","2020-2021","","false","Insert a description here"
"EMAILADDRESS","isir/discrepancy/2018/STUDENTSOTHERUNTAXEDINCOME/DiscrepancyEvaluationScript.groovy","","","2020-2021","","false","Insert a description here"
"FAAFEDERALSCHOOLCODE","isir/discrepancy/2018/STUDENTSOTHERUNTAXEDINCOME/DiscrepancyEvaluationScript.groovy","","","2020-2021","","false","Insert a description here"
"FEDERALSCHOOLCODE1","isir/discrepancy/2018/STUDENTSOTHERUNTAXEDINCOME/DiscrepancyEvaluationScript.groovy","","","2020-2021","","false","Insert a description here"
"FEDERALSCHOOLCODE10","isir/discrepancy/2018/STUDENTSOTHERUNTAXEDINCOME/DiscrepancyEvaluationScript.groovy","","","2020-2021","","false","Insert a description here"
"FEDERALSCHOOLCODE10HOUSINGPLANS","isir/discrepancy/2018/STUDENTSOTHERUNTAXEDINCOME/DiscrepancyEvaluationScript.groovy","","","2020-2021","","false","Insert a description here"
"FEDERALSCHOOLCODE1HOUSINGPLANS","isir/discrepancy/2018/STUDENTSOTHERUNTAXEDINCOME/DiscrepancyEvaluationScript.groovy","","","2020-2021","","false","Insert a description here"
"FEDERALSCHOOLCODE2","isir/discrepancy/2018/STUDENTSOTHERUNTAXEDINCOME/DiscrepancyEvaluationScript.groovy","","","2020-2021","","false","Insert a description here"
"FEDERALSCHOOLCODE2HOUSINGPLANS","isir/discrepancy/2018/STUDENTSOTHERUNTAXEDINCOME/DiscrepancyEvaluationScript.groovy","","","2020-2021","","false","Insert a description here"
"FEDERALSCHOOLCODE3","isir/discrepancy/2018/STUDENTSOTHERUNTAXEDINCOME/DiscrepancyEvaluationScript.groovy","","","2020-2021","","false","Insert a description here"
"FEDERALSCHOOLCODE3HOUSINGPLANS","isir/discrepancy/2018/STUDENTSOTHERUNTAXEDINCOME/DiscrepancyEvaluationScript.groovy","","","2020-2021","","false","Insert a description here"
"FEDERALSCHOOLCODE4","isir/discrepancy/2018/STUDENTSOTHERUNTAXEDINCOME/DiscrepancyEvaluationScript.groovy","","","2020-2021","","false","Insert a description here"
"FEDERALSCHOOLCODE4HOUSINGPLANS","isir/discrepancy/2018/STUDENTSOTHERUNTAXEDINCOME/DiscrepancyEvaluationScript.groovy","","","2020-2021","","false","Insert a description here"
"FEDERALSCHOOLCODE5","isir/discrepancy/2018/STUDENTSOTHERUNTAXEDINCOME/DiscrepancyEvaluationScript.groovy","","","2020-2021","","false","Insert a description here"
"FEDERALSCHOOLCODE5HOUSINGPLANS","isir/discrepancy/2018/STUDENTSOTHERUNTAXEDINCOME/DiscrepancyEvaluationScript.groovy","","","2020-2021","","false","Insert a description here"
"FEDERALSCHOOLCODE6","isir/discrepancy/2018/STUDENTSOTHERUNTAXEDINCOME/DiscrepancyEvaluationScript.groovy","","","2020-2021","","false","Insert a description here"
"FEDERALSCHOOLCODE6HOUSINGPLANS","isir/discrepancy/2018/STUDENTSOTHERUNTAXEDINCOME/DiscrepancyEvaluationScript.groovy","","","2020-2021","","false","Insert a description here"
"FEDERALSCHOOLCODE7","isir/discrepancy/2018/STUDENTSOTHERUNTAXEDINCOME/DiscrepancyEvaluationScript.groovy","","","2020-2021","","false","Insert a description here"
"FEDERALSCHOOLCODE7HOUSINGPLANS","isir/discrepancy/2018/STUDENTSOTHERUNTAXEDINCOME/DiscrepancyEvaluationScript.groovy","","","2020-2021","","false","Insert a description here"
"FEDERALSCHOOLCODE8","isir/discrepancy/2018/STUDENTSOTHERUNTAXEDINCOME/DiscrepancyEvaluationScript.groovy","","","2020-2021","","false","Insert a description here"
"FEDERALSCHOOLCODE8HOUSINGPLANS","isir/discrepancy/2018/STUDENTSOTHERUNTAXEDINCOME/DiscrepancyEvaluationScript.groovy","","","2020-2021","","false","Insert a description here"
"FEDERALSCHOOLCODE9","isir/discrepancy/2018/STUDENTSOTHERUNTAXEDINCOME/DiscrepancyEvaluationScript.groovy","","","2020-2021","","false","Insert a description here"
"FEDERALSCHOOLCODE9HOUSINGPLANS","isir/discrepancy/2018/STUDENTSOTHERUNTAXEDINCOME/DiscrepancyEvaluationScript.groovy","","","2020-2021","","false","Insert a description here"
"FIRSTBACHELORSDEGREEBY","isir/discrepancy/2018/STUDENTSOTHERUNTAXEDINCOME/DiscrepancyEvaluationScript.groovy","","","2020-2021","","false","Insert a description here"
"GRADELEVELINCOLLEGE","isir/discrepancy/2018/STUDENTSOTHERUNTAXEDINCOME/DiscrepancyEvaluationScript.groovy","","","2020-2021","","false","Insert a description here"
"HAVECHILDRENYOUSUPPORT","isir/discrepancy/2018/STUDENTSOTHERUNTAXEDINCOME/DiscrepancyEvaluationScript.groovy","","","2020-2021","","false","Insert a description here"
"HAVELEGALDEPENDENTSOTHERTHANCHILDRENORSPOUSE","isir/discrepancy/2018/STUDENTSOTHERUNTAXEDINCOME/DiscrepancyEvaluationScript.groovy","","","2020-2021","","false","Insert a description here"
"HIGHSCHOOLCITY","isir/discrepancy/2018/STUDENTSOTHERUNTAXEDINCOME/DiscrepancyEvaluationScript.groovy","","","2020-2021","","false","Insert a description here"
"HIGHSCHOOLCODE","isir/discrepancy/2018/STUDENTSOTHERUNTAXEDINCOME/DiscrepancyEvaluationScript.groovy","","","2020-2021","","false","Insert a description here"
"HIGHSCHOOLNAME","isir/discrepancy/2018/STUDENTSOTHERUNTAXEDINCOME/DiscrepancyEvaluationScript.groovy","","","2020-2021","","false","Insert a description here"
"HIGHSCHOOLSTATE","isir/discrepancy/2018/STUDENTSOTHERUNTAXEDINCOME/DiscrepancyEvaluationScript.groovy","","","2020-2021","","false","Insert a description here"
"HSDIPLOMAOREQUIVALENT","isir/discrepancy/2018/HSDIPLOMAOREQUIVALENT/DiscrepancyEvaluationScript.groovy","","","2020-2021","","false","Insert a description here"
"INTERESTEDINWORKSTUDY","isir/discrepancy/2018/STUDENTSOTHERUNTAXEDINCOME/DiscrepancyEvaluationScript.groovy","","","2020-2021","","false","Insert a description here"
"ISSTUDENTMARRIED","isir/discrepancy/2018/STUDENTSOTHERUNTAXEDINCOME/DiscrepancyEvaluationScript.groovy","","","2020-2021","","false","Insert a description here"
"LEGALSTATERESIDENCE","isir/discrepancy/2018/STUDENTSOTHERUNTAXEDINCOME/DiscrepancyEvaluationScript.groovy","","","2020-2021","","false","Insert a description here"
"MAILINGADDRESS","isir/discrepancy/2018/STUDENTSOTHERUNTAXEDINCOME/DiscrepancyEvaluationScript.groovy","","","2020-2021","","false","Insert a description here"
"MARITALSTATUSDATE","isir/discrepancy/2018/STUDENTSOTHERUNTAXEDINCOME/DiscrepancyEvaluationScript.groovy","","","2020-2021","","false","Insert a description here"
"ORIGINALID","isir/discrepancy/2018/STUDENTSOTHERUNTAXEDINCOME/DiscrepancyEvaluationScript.groovy","","","2020-2021","","false","Insert a description here"
"ORPHANWARDOFCOURTORFOSTERCARE","isir/discrepancy/2018/STUDENTSOTHERUNTAXEDINCOME/DiscrepancyEvaluationScript.groovy","","","2020-2021","","false","Insert a description here"
"PARENT1DATEOFBIRTH","isir/discrepancy/2018/STUDENTSOTHERUNTAXEDINCOME/DiscrepancyEvaluationScript.groovy","","","2020-2021","","false","Insert a description here"
"PARENT1FIRSTNAMEINITIAL","isir/discrepancy/2018/STUDENTSOTHERUNTAXEDINCOME/DiscrepancyEvaluationScript.groovy","","","2020-2021","","false","Insert a description here"
"PARENT1HIGHESTGRADELEVELCOMPLETED","isir/discrepancy/2018/STUDENTSOTHERUNTAXEDINCOME/DiscrepancyEvaluationScript.groovy","","","2020-2021","","false","Insert a description here"
"PARENT1INCOMEEARNEDFROMWORK","isir/discrepancy/2018/STUDENTSOTHERUNTAXEDINCOME/DiscrepancyEvaluationScript.groovy","","","2020-2021","","false","Insert a description here"
"PARENT1LASTNAME","isir/discrepancy/2018/STUDENTSOTHERUNTAXEDINCOME/DiscrepancyEvaluationScript.groovy","","","2020-2021","","false","Insert a description here"
"PARENT1SOCIALSECURITYNUMBER","isir/discrepancy/2018/STUDENTSOTHERUNTAXEDINCOME/DiscrepancyEvaluationScript.groovy","","","2020-2021","","false","Insert a description here"
"PARENT2DATEOFBIRTH","isir/discrepancy/2018/STUDENTSOTHERUNTAXEDINCOME/DiscrepancyEvaluationScript.groovy","","","2020-2021","","false","Insert a description here"
"PARENT2FIRSTNAMEINITIAL","isir/discrepancy/2018/STUDENTSOTHERUNTAXEDINCOME/DiscrepancyEvaluationScript.groovy","","","2020-2021","","false","Insert a description here"
"PARENT2HIGHESTGRADELEVELCOMPLETED","isir/discrepancy/2018/STUDENTSOTHERUNTAXEDINCOME/DiscrepancyEvaluationScript.groovy","","","2020-2021","","false","Insert a description here"
"PARENT2INCOMEEARNEDFROMWORK","isir/discrepancy/2018/STUDENTSOTHERUNTAXEDINCOME/DiscrepancyEvaluationScript.groovy","","","2020-2021","","false","Insert a description here"
"PARENT2LASTNAME","isir/discrepancy/2018/STUDENTSOTHERUNTAXEDINCOME/DiscrepancyEvaluationScript.groovy","","","2020-2021","","false","Insert a description here"
"PARENT2SOCIALSECURITYNUMBER","isir/discrepancy/2018/STUDENTSOTHERUNTAXEDINCOME/DiscrepancyEvaluationScript.groovy","","","2020-2021","","false","Insert a description here"
"PARENTASSETTHRESHOLDEXCEEDED","isir/discrepancy/2018/STUDENTSOTHERUNTAXEDINCOME/DiscrepancyEvaluationScript.groovy","","","2020-2021","","false","Insert a description here"
"PARENTDISLOCATEDWORKER","isir/discrepancy/2018/STUDENTSOTHERUNTAXEDINCOME/DiscrepancyEvaluationScript.groovy","","","2020-2021","","false","Insert a description here"
"PARENTFOODSTAMPBENEFITS","isir/discrepancy/2018/STUDENTSOTHERUNTAXEDINCOME/DiscrepancyEvaluationScript.groovy","","","2020-2021","","false","Insert a description here"
"PARENTFREEORREDUCEDPRICESCHOOLLUNCHBENEFITS","isir/discrepancy/2018/STUDENTSOTHERUNTAXEDINCOME/DiscrepancyEvaluationScript.groovy","","","2020-2021","","false","Insert a description here"
"PARENTSADJUSTEDGROSSINCOMEFROMIRSFORM","isir/discrepancy/2018/PARENTSADJUSTEDGROSSINCOMEFROMIRSFORM/DiscrepancyEvaluationScript.groovy","","","2020-2021","","false","Insert a description here"
"PARENTSBUSINESSANDORINVESTMENTFARMNETWORTH","isir/discrepancy/2018/STUDENTSOTHERUNTAXEDINCOME/DiscrepancyEvaluationScript.groovy","","","2020-2021","","false","Insert a description here"
"PARENTSCASHSAVINGSANDCHECKING","isir/discrepancy/2018/STUDENTSOTHERUNTAXEDINCOME/DiscrepancyEvaluationScript.groovy","","","2020-2021","","false","Insert a description here"
"PARENTSCHILDSUPPORTPAID","isir/discrepancy/2018/STUDENTSOTHERUNTAXEDINCOME/DiscrepancyEvaluationScript.groovy","","","2020-2021","","false","Insert a description here"
"PARENTSCHILDSUPPORTRECEIVED","isir/discrepancy/2018/STUDENTSOTHERUNTAXEDINCOME/DiscrepancyEvaluationScript.groovy","","","2020-2021","","false","Insert a description here"
"PARENTSCOMBATPAY","isir/discrepancy/2018/STUDENTSOTHERUNTAXEDINCOME/DiscrepancyEvaluationScript.groovy","","","2020-2021","","false","Insert a description here"
"PARENTSCOOPERATIVEEDUCATION","isir/discrepancy/2018/STUDENTSOTHERUNTAXEDINCOME/DiscrepancyEvaluationScript.groovy","","","2020-2021","","false","Insert a description here"
"PARENTSEDUCATIONALCREDITS","isir/discrepancy/2018/PARENTSEDUCATIONALCREDITS/DiscrepancyEvaluationScript.groovy","","","2020-2021","","false","Insert a description here"
"PARENTSEMAILADDRESS","isir/discrepancy/2018/STUDENTSOTHERUNTAXEDINCOME/DiscrepancyEvaluationScript.groovy","","","2020-2021","","false","Insert a description here"
"PARENTSFILEDSCHEDULE1","isir/discrepancy/2018/STUDENTSOTHERUNTAXEDINCOME/DiscrepancyEvaluationScript.groovy","","","2020-2021","","false","Insert a description here"
"PARENTSGRANTSCHOLARSHIPAID","isir/discrepancy/2018/STUDENTSOTHERUNTAXEDINCOME/DiscrepancyEvaluationScript.groovy","","","2020-2021","","false","Insert a description here"
"PARENTSINTERESTINCOME","isir/discrepancy/2018/PARENTSINTERESTINCOME/DiscrepancyEvaluationScript.groovy","","","2020-2021","","false","Insert a description here"
"PARENTSINVESTMENTNETWORTH","isir/discrepancy/2018/STUDENTSOTHERUNTAXEDINCOME/DiscrepancyEvaluationScript.groovy","","","2020-2021","","false","Insert a description here"
"PARENTSIRAPAYMENTS","isir/discrepancy/2018/PARENTSIRAPAYMENTS/DiscrepancyEvaluationScript.groovy","","","2020-2021","","false","Insert a description here"
"PARENTSIRSREQUESTFLAG","isir/discrepancy/2018/STUDENTSOTHERUNTAXEDINCOME/DiscrepancyEvaluationScript.groovy","","","2020-2021","","false","Insert a description here"
"PARENTSLEGALRESIDENCEDATE","isir/discrepancy/2018/STUDENTSOTHERUNTAXEDINCOME/DiscrepancyEvaluationScript.groovy","","","2020-2021","","false","Insert a description here"
"PARENTSLEGALRESIDENTSBEFORE","isir/discrepancy/2018/STUDENTSOTHERUNTAXEDINCOME/DiscrepancyEvaluationScript.groovy","","","2020-2021","","false","Insert a description here"
"PARENTSMARITALSTATUS","isir/discrepancy/2018/PARENTSMARITALSTATUS/DiscrepancyEvaluationScript.groovy","","","2020-2021","","false","Insert a description here"
"PARENTSMARITALSTATUSDATE","isir/discrepancy/2018/STUDENTSOTHERUNTAXEDINCOME/DiscrepancyEvaluationScript.groovy","","","2020-2021","","false","Insert a description here"
"PARENTSMILITARYCLERGYALLOWANCES","isir/discrepancy/2018/STUDENTSOTHERUNTAXEDINCOME/DiscrepancyEvaluationScript.groovy","","","2020-2021","","false","Insert a description here"
"PARENTSNEEDBASEDEMPLOYMENT","isir/discrepancy/2018/STUDENTSOTHERUNTAXEDINCOME/DiscrepancyEvaluationScript.groovy","","","2020-2021","","false","Insert a description here"
"PARENTSNUMBERINCOLLEGE","isir/discrepancy/2018/PARENTSNUMBERINCOLLEGE/DiscrepancyEvaluationScript.groovy","","","2020-2021","","false","Insert a description here"
"PARENTSNUMBEROFFAMILYMEMBERS","isir/discrepancy/2018/PARENTSNUMBEROFFAMILYMEMBERS/DiscrepancyEvaluationScript.groovy","","","2020-2021","","false","Insert a description here"
"PARENTSOTHERUNTAXEDINCOME","isir/discrepancy/2018/STUDENTSOTHERUNTAXEDINCOME/DiscrepancyEvaluationScript.groovy","","","2020-2021","","false","Insert a description here"
"PARENTSPENSIONPAYMENTS","isir/discrepancy/2021/PARENTSPENSIONPAYMENTS/DiscrepancyEvaluationScript.groovy","","","2020-2021","","false","Insert a description here"
"PARENTSSTATEOFLEGALRESIDENCE","isir/discrepancy/2018/STUDENTSOTHERUNTAXEDINCOME/DiscrepancyEvaluationScript.groovy","","","2020-2021","","false","Insert a description here"
"PARENTSTAXRETURNCOMPLETED","isir/discrepancy/2018/PARENTSTAXRETURNCOMPLETED/DiscrepancyEvaluationScript.groovy","","","2020-2021","","false","Insert a description here"
"PARENTSTAXRETURNFILINGSTATUS","isir/discrepancy/2018/PARENTSTAXRETURNFILINGSTATUS/DiscrepancyEvaluationScript.groovy","","","2020-2021","","false","Insert a description here"
"PARENTSTYPEOFTAXFORMUSED","isir/discrepancy/2021/PARENTSTYPEOFTAXFORMUSED/DiscrepancyEvaluationScript.groovy","","","2020-2021","","false","Insert a description here"
"PARENTSUNTAXEDIRADISTANDPENSIONS","isir/discrepancy/2021/PARENTSUNTAXEDIRADISTANDPENSIONS/DiscrepancyEvaluationScript.groovy","","","2020-2021","","false","Insert a description here"
"PARENTSUPPLEMENTALSECURITYINCOMEBENEFITS","isir/discrepancy/2018/STUDENTSOTHERUNTAXEDINCOME/DiscrepancyEvaluationScript.groovy","","","2020-2021","","false","Insert a description here"
"PARENTSUSINCOMETAXPAID","isir/discrepancy/2018/PARENTSUSINCOMETAXPAID/DiscrepancyEvaluationScript.groovy","","","2020-2021","","false","Insert a description here"
"PARENTSVETERANSNONEDUCATIONBENEFITS","isir/discrepancy/2018/STUDENTSOTHERUNTAXEDINCOME/DiscrepancyEvaluationScript.groovy","","","2020-2021","","false","Insert a description here"
"PARENTTANFBENEFITS","isir/discrepancy/2018/STUDENTSOTHERUNTAXEDINCOME/DiscrepancyEvaluationScript.groovy","","","2020-2021","","false","Insert a description here"
"PARENTWICBENEFITS","isir/discrepancy/2018/STUDENTSOTHERUNTAXEDINCOME/DiscrepancyEvaluationScript.groovy","","","2020-2021","","false","Insert a description here"
"PERMANENTCITY","isir/discrepancy/2018/STUDENTSOTHERUNTAXEDINCOME/DiscrepancyEvaluationScript.groovy","","","2020-2021","","false","Insert a description here"
"PERMANENTPHONENO","isir/discrepancy/2018/STUDENTSOTHERUNTAXEDINCOME/DiscrepancyEvaluationScript.groovy","","","2020-2021","","false","Insert a description here"
"PERMANENTSTATE","isir/discrepancy/2018/PERMANENTSTATE/DiscrepancyEvaluationScript.groovy","","","2020-2021","","false","Insert a description here"
"PERMANENTZIPCODE","isir/discrepancy/2018/STUDENTSOTHERUNTAXEDINCOME/DiscrepancyEvaluationScript.groovy","","","2020-2021","","false","Insert a description here"
"PREPARERSEMPLOYERIDENTIFICATIONNUMBEREIN","isir/discrepancy/2018/STUDENTSOTHERUNTAXEDINCOME/DiscrepancyEvaluationScript.groovy","","","2020-2021","","false","Insert a description here"
"PREPARERSSIGNATURE","isir/discrepancy/2018/STUDENTSOTHERUNTAXEDINCOME/DiscrepancyEvaluationScript.groovy","","","2020-2021","","false","Insert a description here"
"PREPARERSSOCIALSECURITYNUMBER","isir/discrepancy/2018/STUDENTSOTHERUNTAXEDINCOME/DiscrepancyEvaluationScript.groovy","","","2020-2021","","false","Insert a description here"
"PRIMARYEFC","isir/discrepancy/2018/STUDENTSOTHERUNTAXEDINCOME/DiscrepancyEvaluationScript.groovy","","","2020-2021","","false","Insert a description here"
"PRIMARYEFCTYPE","isir/discrepancy/2018/STUDENTSOTHERUNTAXEDINCOME/DiscrepancyEvaluationScript.groovy","","","2020-2021","","false","Insert a description here"
"PROFESSIONALJUDGMENT","isir/discrepancy/2018/STUDENTSOTHERUNTAXEDINCOME/DiscrepancyEvaluationScript.groovy","","","2020-2021","","false","Insert a description here"
"REJECTOVERRIDE12","isir/discrepancy/2018/STUDENTSOTHERUNTAXEDINCOME/DiscrepancyEvaluationScript.groovy","","","2020-2021","","false","Insert a description here"
"REJECTOVERRIDE20","isir/discrepancy/2018/STUDENTSOTHERUNTAXEDINCOME/DiscrepancyEvaluationScript.groovy","","","2020-2021","","false","Insert a description here"
"REJECTOVERRIDE3","isir/discrepancy/2018/STUDENTSOTHERUNTAXEDINCOME/DiscrepancyEvaluationScript.groovy","","","2020-2021","","false","Insert a description here"
"REJECTOVERRIDEA","isir/discrepancy/2018/STUDENTSOTHERUNTAXEDINCOME/DiscrepancyEvaluationScript.groovy","","","2020-2021","","false","Insert a description here"
"REJECTOVERRIDEB","isir/discrepancy/2018/STUDENTSOTHERUNTAXEDINCOME/DiscrepancyEvaluationScript.groovy","","","2020-2021","","false","Insert a description here"
"REJECTOVERRIDEC","isir/discrepancy/2018/STUDENTSOTHERUNTAXEDINCOME/DiscrepancyEvaluationScript.groovy","","","2020-2021","","false","Insert a description here"
"REJECTOVERRIDEG","isir/discrepancy/2018/STUDENTSOTHERUNTAXEDINCOME/DiscrepancyEvaluationScript.groovy","","","2020-2021","","false","Insert a description here"
"REJECTOVERRIDEJ","isir/discrepancy/2018/STUDENTSOTHERUNTAXEDINCOME/DiscrepancyEvaluationScript.groovy","","","2020-2021","","false","Insert a description here"
"REJECTOVERRIDEK","isir/discrepancy/2018/STUDENTSOTHERUNTAXEDINCOME/DiscrepancyEvaluationScript.groovy","","","2020-2021","","false","Insert a description here"
"REJECTOVERRIDEN","isir/discrepancy/2018/STUDENTSOTHERUNTAXEDINCOME/DiscrepancyEvaluationScript.groovy","","","2020-2021","","false","Insert a description here"
"REJECTOVERRIDEW","isir/discrepancy/2018/STUDENTSOTHERUNTAXEDINCOME/DiscrepancyEvaluationScript.groovy","","","2020-2021","","false","Insert a description here"
"SECONDARYEFC","isir/discrepancy/2018/STUDENTSOTHERUNTAXEDINCOME/DiscrepancyEvaluationScript.groovy","","","2020-2021","","false","Insert a description here"
"SECONDARYEFCTYPE","isir/discrepancy/2018/STUDENTSOTHERUNTAXEDINCOME/DiscrepancyEvaluationScript.groovy","","","2020-2021","","false","Insert a description here"
"SIGNATUREREJECTEFC","isir/discrepancy/2018/STUDENTSOTHERUNTAXEDINCOME/DiscrepancyEvaluationScript.groovy","","","2020-2021","","false","Insert a description here"
"SIGNEDBY","isir/discrepancy/2018/STUDENTSOTHERUNTAXEDINCOME/DiscrepancyEvaluationScript.groovy","","","2020-2021","","false","Insert a description here"
